Account,Influence Score,Total Impressions,Total Engagements,Human Followers,Bot Followers,Tweets,Avg Tweet Quality,Avg Engagement Rate,Tweet Probability,Popularity Multiplier,DoNotUse
10,5.484,3556649,127307,10832,949,400,0.633,0.036,0.355,1.103,
1,7.942,3695303,78314,10012,885,508,0.467,0.021,0.449,1.108,
2,8.666,1502244,85448,4497,214,468,0.688,0.057,0.420,1.050,
3,8.298,4785660,81821,14143,747,534,0.550,0.017,0.491,1.163,
4,6.008,450854,59240,1562,320,246,0.580,0.132,0.235,1.019,
5,4.075,1059191,40182,2865,299,459,0.373,0.038,0.410,1.035,
6,10.314,1657821,101694,4493,298,560,0.375,0.062,0.493,1.056,
7,43.540,4226992,429319,11732,493,619,0.478,0.102,0.573,1.132,
8,3.626,1807154,35751,4945,404,512,0.371,0.020,0.462,1.061,
9,4.845,911605,47777,2592,166,522,0.501,0.053,0.458,1.030,
10,2.686,1518726,26481,4501,161,574,0.582,0.018,0.519,1.044,
1,2.165,813439,21965,2162,94,592,0.475,0.027,0.576,1.028,
2,0.556,2592023,5639,7492,836,407,0.496,0.002,0.422,1.089,
3,9.213,7588730,93469,19066,860,750,0.302,0.012,0.777,1.178,
4,2.844,805463,28850,2287,115,534,0.503,0.036,0.592,1.023,
5,11.872,1696173,120449,4846,705,406,0.367,0.071,0.435,1.056,
6,1.323,1688120,13419,4651,667,413,0.510,0.008,0.433,1.040,
7,1.045,799754,10605,2225,262,435,0.336,0.014,0.448,1.024,
8,2.086,2120612,21168,6189,801,395,0.350,0.010,0.383,1.076,
9,11.785,2737253,119566,8452,546,444,0.621,0.044,0.476,1.098,
10,57.113,4581064,579458,13220,451,630,0.454,0.127,0.648,1.144,
1,5.586,2485279,46153,6709,578,540,0.242,0.019,0.501,1.083,
2,2.384,430231,19701,1193,123,448,0.408,0.046,0.395,1.021,
3,22.951,2953734,189642,7945,440,566,0.506,0.064,0.553,1.082,
4,2.347,3100520,19395,9155,717,466,0.580,0.006,0.452,1.095,
5,6.148,2004734,50802,5702,563,435,0.471,0.025,0.401,1.072,
6,9.615,3224597,79450,9863,727,413,0.664,0.025,0.380,1.119,
7,4.752,1452679,39263,4289,408,394,0.543,0.027,0.392,1.061,
8,22.125,815121,182819,2285,45,632,0.487,0.225,0.612,1.032,
9,13.930,1343612,115104,4118,286,430,0.604,0.086,0.420,1.050,
10,10.161,2823180,83955,7687,316,680,0.390,0.030,0.646,1.100,
1,3.845,1756890,31571,5114,303,500,0.528,0.018,0.514,1.073,
2,31.137,3069438,255680,9477,878,403,0.712,0.083,0.448,1.093,
3,0.782,893427,6419,2633,101,538,0.541,0.007,0.543,1.034,
4,6.577,2592470,54008,7290,605,501,0.444,0.021,0.551,1.092,
5,22.626,4998935,185799,13048,396,723,0.497,0.037,0.742,1.124,
6,4.914,2305648,40352,6922,340,500,0.598,0.018,0.515,1.078,
7,1.854,1886542,15224,5497,684,398,0.371,0.008,0.406,1.065,
8,5.565,520632,45700,1549,101,413,0.545,0.088,0.463,1.024,
9,5.519,1516915,45323,4184,253,514,0.569,0.030,0.539,1.048,
10,17.181,1625244,141081,4400,310,513,0.497,0.087,0.529,1.047,
1,9.559,1347166,82982,4130,289,431,0.585,0.062,0.434,1.058,
2,5.534,1819710,48038,5078,300,545,0.618,0.027,0.554,1.050,
3,1.132,2515415,9824,6824,443,558,0.424,0.004,0.520,1.080,
4,2.656,1970931,23059,5754,882,377,0.411,0.012,0.381,1.051,
5,4.721,5460612,40980,15375,588,590,0.578,0.008,0.565,1.175,
6,7.032,1798647,61041,4491,311,643,0.386,0.034,0.607,1.055,
7,17.122,2014059,148637,6019,900,359,0.461,0.074,0.346,1.065,
8,9.548,4948717,82888,14615,545,543,0.552,0.017,0.521,1.170,
9,31.357,2864971,272211,8065,501,522,0.489,0.095,0.523,1.081,
10,11.339,784500,98431,2405,176,434,0.608,0.126,0.439,1.036,
1,1.263,319604,26036,929,3,542,0.473,0.082,0.486,1.015,
2,1.073,2066895,22120,6349,871,340,0.584,0.011,0.315,1.078,
3,35.935,3611015,740734,9110,814,573,0.284,0.205,0.529,1.091,
4,15.405,2499530,317537,6822,564,512,0.473,0.127,0.514,1.074,
5,1.427,446177,29411,1249,48,525,0.457,0.067,0.478,1.027,
6,1.007,1005952,20765,2922,191,492,0.507,0.021,0.432,1.035,
7,0.698,355703,14386,1049,128,359,0.617,0.041,0.346,1.022,
8,22.121,4140302,455976,12123,395,568,0.553,0.110,0.516,1.119,
9,12.016,1974241,247684,5415,628,474,0.285,0.126,0.412,1.066,
10,9.055,4963245,186651,14936,460,617,0.583,0.038,0.585,1.148,
1,2.616,3224232,37134,8754,885,528,0.257,0.012,0.477,1.092,
2,16.833,3642858,238943,10380,846,505,0.424,0.066,0.471,1.108,
3,3.758,645979,53341,1888,250,398,0.526,0.083,0.375,1.027,
4,29.465,3096394,418260,9290,741,452,0.553,0.135,0.429,1.097,
5,1.854,3728784,26319,11013,689,488,0.557,0.007,0.449,1.106,
6,10.366,6042569,147149,18094,724,518,0.620,0.024,0.506,1.164,
7,0.190,638322,2697,1761,14,628,0.635,0.005,0.573,1.030,
8,5.343,1065062,75845,3123,266,431,0.524,0.071,0.420,1.046,
9,25.392,3214188,360437,9500,716,469,0.541,0.112,0.452,1.105,
10,4.182,3891099,59368,10694,539,590,0.439,0.015,0.542,1.123,
1,5.362,2469414,86717,7276,696,439,0.554,0.035,0.456,1.076,
2,9.408,2657192,152135,7443,949,431,0.493,0.057,0.464,1.088,
3,30.150,3858177,487557,11124,723,510,0.449,0.126,0.538,1.114,
4,3.517,3604793,56878,9344,632,606,0.298,0.016,0.637,1.110,
5,3.482,4226470,56304,12093,831,517,0.457,0.013,0.523,1.145,
6,30.895,3658181,499607,10261,226,704,0.525,0.137,0.731,1.114,
7,1.508,1561840,24393,5009,769,303,0.641,0.016,0.318,1.048,
8,0.419,3020827,6771,8680,963,400,0.665,0.002,0.435,1.101,
9,2.797,3262100,45232,8950,378,571,0.612,0.014,0.582,1.108,
10,12.462,5704231,201519,16591,882,522,0.507,0.035,0.553,1.192,
1,1.697,1985289,21081,5878,658,425,0.397,0.011,0.421,1.074,
2,12.000,4413714,149075,11737,830,583,0.329,0.034,0.548,1.116,
3,36.198,2284062,449703,7641,982,304,0.611,0.197,0.321,1.080,
4,6.911,1017421,85862,3173,381,334,0.666,0.085,0.323,1.040,
5,3.369,1083656,41853,3134,125,537,0.602,0.039,0.550,1.036,
6,1.988,2562397,24693,6811,492,565,0.358,0.010,0.551,1.099,
7,15.777,2279243,196000,6368,267,619,0.487,0.086,0.607,1.064,
8,2.075,4065699,25776,11900,719,519,0.559,0.006,0.510,1.141,
9,14.772,8379013,183521,25384,977,549,0.667,0.022,0.512,1.264,
10,5.213,722923,64764,1866,119,566,0.321,0.090,0.572,1.028,
1,3.732,3354243,116903,9164,634,519,0.568,0.035,0.506,1.103,
2,11.840,1519201,370899,4230,470,453,0.433,0.244,0.444,1.042,
3,0.949,384349,29717,1181,71,412,0.523,0.078,0.405,1.019,
4,1.298,3995663,40669,11327,722,506,0.629,0.010,0.508,1.123,
5,5.075,1610880,158986,4689,426,443,0.511,0.099,0.433,1.060,
6,8.382,2631267,262568,7245,298,619,0.385,0.100,0.607,1.088,
7,1.118,854814,35023,2578,422,338,0.598,0.041,0.339,1.036,
8,33.354,11062893,1044802,31464,891,621,0.599,0.094,0.599,1.307,
9,33.454,3280960,1047942,9001,525,580,0.485,0.319,0.577,1.094,
10,0.798,2532655,25000,6975,477,510,0.575,0.010,0.508,1.083,
1,2.044,927881,37698,2680,208,457,0.481,0.041,0.437,1.031,
2,23.282,5507691,429393,15262,955,553,0.465,0.078,0.485,1.171,
3,0.200,1578364,3687,4351,163,651,0.566,0.003,0.562,1.056,
4,5.847,2193710,107844,6369,718,419,0.583,0.049,0.349,1.063,
5,0.783,741010,14442,2109,166,478,0.376,0.020,0.437,1.030,
6,3.511,2655592,64760,7978,808,413,0.548,0.024,0.361,1.094,
7,61.832,20130292,1140368,65469,959,674,0.508,0.057,0.601,1.686,
8,1.280,2261190,23611,6224,704,455,0.394,0.011,0.408,1.078,
9,0.659,516709,12145,1586,183,346,0.536,0.024,0.310,1.028,
10,0.561,3850135,10341,11103,418,556,0.698,0.003,0.505,1.117,
1,0.078,763867,1224,2116,202,438,0.504,0.002,0.484,1.029,
2,0.321,559504,5063,1524,117,477,0.447,0.009,0.531,1.022,
3,0.247,796044,3901,2176,157,492,0.528,0.005,0.520,1.032,
4,9.673,2993933,152595,8903,426,517,0.729,0.051,0.550,1.109,
5,23.997,1771646,378548,5173,789,365,0.401,0.214,0.414,1.067,
6,9.954,1540628,157025,3955,238,620,0.366,0.102,0.679,1.047,
7,2.512,1556412,39629,4372,307,522,0.346,0.026,0.575,1.055,
8,2.065,1323766,32582,3591,316,492,0.394,0.025,0.521,1.052,
9,4.259,1007752,67184,2802,195,524,0.493,0.067,0.568,1.051,
10,46.894,7062714,739759,20913,900,558,0.493,0.105,0.582,1.210,
1,2.817,1353273,19108,3790,187,578,0.517,0.014,0.539,1.046,
2,4.516,389787,30631,1045,42,597,0.394,0.079,0.578,1.023,
3,26.872,3912924,182249,10026,925,549,0.263,0.047,0.509,1.117,
4,11.011,993542,74676,2776,536,367,0.376,0.075,0.376,1.039,
5,1.457,658428,9883,1982,21,542,0.588,0.015,0.529,1.019,
6,29.866,1458141,202554,3747,388,528,0.269,0.139,0.511,1.057,
7,2.877,84758,19511,308,37,236,0.451,0.232,0.234,1.012,
8,1.002,1055949,6794,3117,216,464,0.521,0.007,0.455,1.044,
9,15.445,5002941,104750,14582,565,558,0.590,0.021,0.528,1.148,
10,4.138,3036367,28062,8632,333,587,0.615,0.009,0.573,1.087,
1,41.009,5550943,574023,15365,950,567,0.343,0.103,0.557,1.164,
2,16.236,3267380,227266,9146,518,547,0.429,0.070,0.565,1.094,
3,2.189,4964683,30641,14182,590,571,0.594,0.006,0.602,1.152,
4,5.370,980185,75168,3491,649,247,0.690,0.077,0.263,1.042,
5,0.351,3985338,4914,10783,684,552,0.377,0.001,0.523,1.117,
6,0.862,424534,12067,1246,47,464,0.599,0.029,0.481,1.017,
7,3.845,2026340,53816,5812,233,566,0.591,0.027,0.592,1.067,
8,1.525,557290,21350,1687,134,429,0.468,0.039,0.459,1.025,
9,16.958,3160244,237363,9252,173,694,0.533,0.075,0.699,1.085,
10,11.655,2201690,163144,6753,941,366,0.441,0.074,0.381,1.096,
1,87.743,17482810,2761417,56878,773,622,0.698,0.158,0.636,1.575,
2,0.041,1116010,1295,3341,296,433,0.409,0.001,0.456,1.042,
3,0.454,569923,14283,1661,147,428,0.410,0.025,0.452,1.021,
4,2.231,914516,70217,2492,148,541,0.436,0.077,0.588,1.033,
5,1.760,721530,55392,2130,87,496,0.716,0.077,0.527,1.030,
6,1.683,1613557,52974,4639,465,456,0.443,0.033,0.465,1.069,
7,0.936,1830283,29462,5310,492,436,0.544,0.016,0.477,1.066,
8,0.298,2731275,9383,7844,794,464,0.491,0.004,0.475,1.081,
9,3.854,3778745,121284,11173,719,498,0.512,0.032,0.486,1.122,
10,0.999,1680160,31445,4383,246,629,0.278,0.019,0.651,1.048,
1,0.832,2927983,34124,8913,934,388,0.589,0.012,0.458,1.105,
2,1.021,824438,41871,2246,186,490,0.529,0.051,0.581,1.035,
3,0.391,2711225,16046,7497,846,449,0.411,0.006,0.531,1.078,
4,9.463,13911752,387999,43215,948,594,0.675,0.028,0.679,1.435,
5,14.394,9323869,590151,26129,991,618,0.366,0.063,0.715,1.276,
6,2.708,1004234,111043,2645,197,519,0.371,0.111,0.585,1.033,
7,8.318,2062681,341042,6349,589,405,0.524,0.165,0.453,1.077,
8,51.520,16102949,2112346,49478,755,677,0.528,0.131,0.758,1.492,
9,3.881,2020598,159108,6094,685,393,0.510,0.079,0.457,1.076,
10,7.472,2483239,306360,7590,432,467,0.511,0.123,0.512,1.076,
1,0.822,394195,10559,1202,177,326,0.448,0.027,0.323,1.020,
2,6.147,1036245,78939,2739,371,452,0.314,0.076,0.414,1.038,
3,1.445,532775,18555,1456,62,611,0.349,0.035,0.586,1.024,
4,8.124,1594853,104335,4713,379,441,0.575,0.066,0.393,1.055,
5,27.994,3349792,359505,9666,222,653,0.571,0.107,0.615,1.102,
6,3.292,654380,42275,1820,93,561,0.486,0.065,0.516,1.032,
7,4.693,2522411,60265,7896,681,379,0.699,0.024,0.356,1.083,
8,11.579,1876879,148697,5515,233,562,0.546,0.079,0.534,1.055,
9,34.122,4344577,438208,11051,798,602,0.295,0.101,0.578,1.121,
10,1.783,1218877,22901,3564,404,413,0.396,0.019,0.409,1.048,
1,7.828,3384472,243370,9481,641,516,0.474,0.072,0.571,1.103,
2,1.566,511928,48682,1358,86,549,0.508,0.096,0.562,1.028,
3,3.388,3955647,105352,11260,762,501,0.427,0.027,0.535,1.133,
4,8.269,3203968,257077,8862,538,535,0.565,0.080,0.577,1.101,
5,22.526,3391735,700352,10405,931,411,0.675,0.207,0.420,1.104,
6,13.358,1461528,415316,4339,413,429,0.544,0.284,0.461,1.060,
7,0.408,1044424,12700,3025,248,452,0.582,0.012,0.495,1.040,
8,24.238,5516860,753576,15978,665,528,0.544,0.137,0.555,1.161,
9,4.419,1967741,137397,5539,450,481,0.438,0.070,0.527,1.065,
10,14.000,10592617,435285,31195,952,600,0.601,0.041,0.623,1.323,
1,4.811,375551,66107,1165,170,344,0.430,0.176,0.349,1.018,
2,27.129,7635006,372749,21539,839,624,0.427,0.049,0.593,1.205,
3,1.295,3041844,17795,8598,730,511,0.346,0.006,0.498,1.088,
4,1.034,1739981,14207,5275,589,379,0.500,0.008,0.329,1.065,
5,30.026,4368168,412554,12291,965,514,0.385,0.095,0.480,1.142,
6,5.169,6223629,71019,18470,969,503,0.653,0.011,0.490,1.166,
7,1.551,1671361,21306,4540,131,634,0.591,0.013,0.601,1.061,
8,7.517,1008011,103276,2922,173,509,0.448,0.103,0.461,1.030,
9,20.778,4952352,285492,13159,768,600,0.432,0.058,0.576,1.148,
10,0.690,442924,9475,1310,151,384,0.484,0.022,0.351,1.023,
1,1.383,721484,21976,2248,294,335,0.577,0.031,0.348,1.026,
2,23.534,5466318,373959,15749,776,544,0.497,0.068,0.578,1.189,
3,34.719,4249129,551693,12826,620,519,0.614,0.130,0.509,1.136,
4,3.430,2304460,54504,6908,553,460,0.410,0.024,0.447,1.077,
5,12.901,3699353,204995,10655,553,516,0.546,0.055,0.505,1.135,
6,5.163,8876099,82039,25349,810,642,0.587,0.009,0.653,1.274,
7,2.736,3246458,43479,9347,706,467,0.601,0.013,0.481,1.100,
8,4.797,2169193,76233,6352,305,535,0.539,0.035,0.523,1.068,
9,9.152,3743581,145423,11196,277,585,0.705,0.039,0.573,1.134,
10,2.186,2330643,34734,6704,932,400,0.430,0.015,0.401,1.066,
1,13.696,2951136,121402,8473,773,441,0.451,0.041,0.407,1.085,
2,32.982,5476075,292368,15735,710,583,0.470,0.053,0.503,1.173,
3,25.551,6000145,226495,17131,925,541,0.592,0.038,0.478,1.157,
4,1.315,1905822,11657,5663,809,376,0.492,0.006,0.341,1.051,
5,0.148,2318322,1313,6015,585,516,0.415,0.001,0.474,1.058,
6,1.292,957448,11454,2730,159,519,0.543,0.012,0.483,1.032,
7,9.266,937182,82136,2479,124,584,0.483,0.088,0.535,1.026,
8,4.921,480196,43620,1429,274,320,0.477,0.091,0.303,1.024,
9,0.316,642748,2804,1859,128,427,0.660,0.005,0.397,1.025,
10,10.512,3075074,93186,8079,323,693,0.449,0.030,0.645,1.089,
1,29.055,4135980,195947,11799,678,571,0.523,0.047,0.673,1.132,
2,11.372,1863275,76690,5473,584,409,0.560,0.041,0.474,1.064,
3,8.500,3097470,57324,8749,868,464,0.348,0.019,0.511,1.092,
4,2.304,2218198,15535,6722,214,576,0.655,0.007,0.656,1.083,
5,1.182,1395670,7973,3960,386,436,0.522,0.006,0.473,1.046,
6,11.691,2925934,78843,8529,336,572,0.552,0.027,0.645,1.109,
7,0.085,284026,574,788,63,473,0.345,0.003,0.536,1.020,
8,25.265,8140689,170388,22700,972,646,0.410,0.021,0.732,1.228,
9,1.731,501631,11674,1477,60,520,0.496,0.024,0.568,1.018,
10,8.816,1071396,59455,3170,622,337,0.448,0.056,0.394,1.048,
1,4.890,1231891,33475,3394,403,436,0.329,0.027,0.451,1.033,
2,1.568,589061,10732,1732,56,541,0.525,0.019,0.581,1.023,
3,2.432,1683947,16647,5135,187,532,0.669,0.010,0.569,1.056,
4,1.660,217048,11363,669,54,379,0.453,0.053,0.392,1.012,
5,2.546,415514,17430,1253,205,312,0.459,0.042,0.324,1.019,
6,23.651,4711753,161906,14186,634,543,0.619,0.034,0.568,1.140,
7,9.928,862083,67965,2413,112,529,0.492,0.079,0.568,1.037,
8,25.301,1244546,173196,3606,278,467,0.529,0.139,0.514,1.049,
9,26.183,5678827,179239,16362,325,702,0.604,0.032,0.746,1.179,
10,1.840,5785669,12598,16906,841,560,0.466,0.002,0.590,1.163,
1,5.000,7315308,38633,19741,784,645,0.437,0.005,0.597,1.216,
2,0.000,231816,0,681,138,296,0.277,0.000,0.255,1.017,
3,21.900,7722073,169201,23568,851,520,0.683,0.022,0.486,1.241,
4,4.531,966642,35009,2748,79,592,0.631,0.037,0.561,1.032,
5,17.267,772425,133409,2190,184,452,0.472,0.173,0.421,1.025,
6,3.442,694721,26592,1806,144,517,0.466,0.039,0.492,1.024,
7,16.963,3471813,131055,9633,409,648,0.394,0.038,0.622,1.108,
8,16.239,907297,125460,2641,458,359,0.249,0.138,0.329,1.037,
9,14.051,2958857,108556,8038,915,464,0.376,0.037,0.449,1.079,
10,0.607,807575,4691,2217,162,510,0.441,0.006,0.473,1.026,
1,7.043,933037,102506,2470,275,472,0.259,0.110,0.475,1.031,
2,28.868,2845979,420178,7985,226,677,0.452,0.148,0.627,1.091,
3,0.530,603920,7715,1772,214,386,0.531,0.013,0.394,1.027,
4,23.676,5192917,344602,14075,878,576,0.410,0.066,0.553,1.176,
5,1.490,2735131,21684,7834,548,479,0.451,0.008,0.470,1.092,
6,20.049,14480193,291816,46620,859,587,0.668,0.020,0.562,1.523,
7,6.782,2638751,98707,7905,278,537,0.614,0.038,0.510,1.096,
8,5.853,2408089,85194,6477,690,466,0.334,0.035,0.457,1.072,
9,3.559,463689,51804,1337,110,443,0.405,0.112,0.416,1.019,
10,2.151,1526344,31304,4525,506,383,0.538,0.021,0.366,1.060,
1,7.835,1663917,149128,5378,774,316,0.649,0.090,0.311,1.060,
2,2.414,4229257,45938,11300,606,593,0.460,0.011,0.596,1.142,
3,0.957,1919478,18215,5822,237,545,0.551,0.010,0.528,1.071,
4,18.313,3180436,348555,8245,526,618,0.249,0.110,0.611,1.083,
5,17.108,4635594,325619,13432,864,492,0.571,0.070,0.450,1.154,
6,12.266,4197104,233475,12312,927,467,0.539,0.056,0.458,1.129,
7,7.146,2204867,136011,6750,969,323,0.605,0.062,0.341,1.086,
8,0.501,1678849,9541,4507,150,679,0.447,0.006,0.645,1.059,
9,30.091,2650794,572746,7648,664,466,0.639,0.216,0.475,1.085,
10,3.370,1762541,64135,4664,452,504,0.356,0.037,0.484,1.069,
1,5.708,1339068,62571,3705,119,596,0.589,0.047,0.582,1.060,
2,20.617,3797203,226002,11279,997,461,0.473,0.060,0.479,1.117,
3,9.272,4361183,101635,12857,655,511,0.536,0.023,0.498,1.148,
4,1.395,1101057,15295,3022,184,502,0.543,0.014,0.495,1.041,
5,7.592,2473043,83220,6619,439,564,0.515,0.034,0.569,1.072,
6,6.459,1773217,70798,5238,762,349,0.518,0.040,0.333,1.058,
7,0.458,939940,5017,2604,223,505,0.434,0.006,0.500,1.033,
8,44.857,3685485,491709,10650,297,662,0.628,0.134,0.669,1.120,
9,2.437,1445452,26712,4040,256,517,0.559,0.019,0.525,1.049,
10,1.206,484098,13216,1395,279,336,0.324,0.028,0.351,1.025,
1,0.723,3336576,9512,9477,503,561,0.518,0.003,0.520,1.111,
2,8.885,5264749,116908,15231,572,608,0.524,0.022,0.556,1.152,
3,14.170,3776349,186449,11410,516,516,0.659,0.049,0.466,1.121,
4,3.812,1898403,50160,4948,559,518,0.236,0.027,0.467,1.062,
5,2.957,1479032,38906,4391,611,386,0.447,0.026,0.342,1.053,
6,18.273,3763268,240442,10740,319,623,0.538,0.064,0.565,1.112,
7,5.210,2176828,68550,5969,947,410,0.376,0.032,0.374,1.082,
8,4.910,1359952,64604,3943,548,382,0.457,0.048,0.343,1.055,
9,29.819,4195368,392364,11774,672,562,0.524,0.094,0.475,1.123,
10,11.243,1597035,147939,4602,480,434,0.420,0.093,0.402,1.045,
1,1.581,180239,21454,577,51,332,0.465,0.120,0.322,1.017,
2,27.387,3849482,371698,10227,437,616,0.512,0.097,0.596,1.098,
3,0.735,891176,9970,2331,59,697,0.461,0.012,0.699,1.033,
4,1.995,704588,27078,2050,271,366,0.419,0.039,0.344,1.025,
5,8.614,2528902,116910,6994,385,592,0.437,0.046,0.574,1.074,
6,0.381,4391080,5175,13195,746,500,0.520,0.001,0.489,1.140,
7,0.455,249213,6180,780,29,404,0.534,0.026,0.395,1.017,
8,1.558,3639668,21150,10701,838,444,0.669,0.006,0.454,1.101,
9,26.649,2836809,361687,8496,785,444,0.457,0.128,0.418,1.097,
10,30.644,5142905,415898,14992,475,609,0.520,0.081,0.580,1.151,
1,0.332,665855,2785,1901,140,452,0.548,0.005,0.497,1.025,
2,22.663,4341470,190153,11828,356,705,0.497,0.044,0.733,1.115,
3,2.413,2607864,20243,7826,375,506,0.702,0.008,0.502,1.076,
4,2.774,4403534,23276,12325,715,551,0.481,0.005,0.597,1.127,
5,13.950,4366288,117042,12586,921,488,0.547,0.027,0.509,1.156,
6,10.551,7923971,88529,22432,977,558,0.596,0.011,0.571,1.235,
7,4.546,959232,38144,2633,294,457,0.469,0.040,0.463,1.024,
8,24.847,2817744,208473,7887,855,428,0.412,0.074,0.470,1.097,
9,0.081,504648,679,1495,149,401,0.463,0.002,0.410,1.027,
10,17.843,2600318,149707,7690,515,458,0.646,0.058,0.439,1.077,
1,0.723,343172,13957,1003,35,516,0.402,0.041,0.547,1.020,
2,16.700,5741575,322363,17497,789,526,0.552,0.056,0.562,1.195,
3,0.281,2857786,5425,7988,848,454,0.343,0.002,0.478,1.098,
4,1.716,1134536,33128,3014,465,417,0.228,0.029,0.452,1.037,
5,14.501,2586987,279930,7194,189,697,0.469,0.108,0.750,1.079,
6,32.636,4795290,629987,13738,998,494,0.546,0.131,0.523,1.148,
7,1.119,321806,21601,896,5,542,0.442,0.068,0.574,1.021,
8,4.203,1094137,81141,3360,251,426,0.607,0.074,0.455,1.046,
9,0.840,2851868,16213,7528,753,506,0.296,0.006,0.532,1.092,
10,27.281,4150874,526626,13015,893,426,0.574,0.127,0.447,1.153,
1,0.231,255333,6002,804,162,303,0.310,0.024,0.316,1.016,
2,5.471,2312597,141965,5903,378,651,0.212,0.062,0.631,1.063,
3,3.968,2399171,102959,7119,757,405,0.636,0.043,0.391,1.068,
4,13.855,4084818,359532,12573,491,547,0.490,0.088,0.537,1.151,
5,12.799,10138011,332140,29427,790,616,0.540,0.033,0.581,1.306,
6,2.505,2587986,65010,7064,644,489,0.487,0.025,0.456,1.073,
7,50.385,8371419,1307491,25303,709,540,0.722,0.156,0.526,1.264,
8,0.240,335126,6233,1016,48,455,0.463,0.019,0.409,1.017,
9,7.943,4621488,206127,13639,710,545,0.574,0.045,0.493,1.136,
10,2.602,3095067,67533,8670,973,449,0.513,0.022,0.438,1.093,
1,29.218,2798088,216898,7341,591,539,0.436,0.078,0.517,1.073,
2,4.325,3346032,32103,9538,989,465,0.362,0.010,0.477,1.107,
3,0.635,585743,4713,1601,116,485,0.435,0.008,0.495,1.026,
4,3.220,4617502,23904,13990,684,476,0.750,0.005,0.463,1.142,
5,0.404,968565,2999,2732,230,458,0.527,0.003,0.425,1.032,
6,28.066,3822057,208349,11492,918,447,0.486,0.055,0.443,1.133,
7,9.226,2248313,68485,5926,576,508,0.361,0.031,0.463,1.076,
8,2.518,558047,18694,1595,122,476,0.412,0.034,0.443,1.022,
9,22.116,3552097,164179,10071,505,570,0.480,0.046,0.536,1.095,
10,0.272,4304266,2019,11989,545,579,0.524,0.001,0.579,1.141,
1,0.945,275684,7988,811,13,502,0.545,0.030,0.433,1.017,
2,15.276,3292271,129110,9541,642,500,0.607,0.039,0.438,1.105,
3,3.231,262208,27311,771,24,485,0.514,0.105,0.403,1.018,
4,7.832,2493973,66191,6787,743,473,0.377,0.027,0.394,1.080,
5,20.666,2919586,174661,7825,390,638,0.378,0.060,0.566,1.078,
6,22.295,3123302,188429,8427,371,649,0.343,0.060,0.582,1.090,
7,11.494,1972386,97147,5330,366,542,0.422,0.049,0.449,1.066,
8,0.331,1032182,2797,3094,630,309,0.432,0.003,0.286,1.040,
9,7.770,2714048,65668,7864,873,395,0.454,0.024,0.365,1.084,
10,10.160,1268897,85865,3488,302,507,0.343,0.068,0.452,1.047,
1,2.922,2763842,69558,7053,808,499,0.341,0.025,0.505,1.094,
2,6.357,2989749,151322,7875,711,544,0.357,0.051,0.565,1.089,
3,73.756,8189761,1755632,23302,578,672,0.584,0.214,0.667,1.228,
4,1.636,2118609,38935,6158,430,497,0.489,0.018,0.513,1.060,
5,1.642,688172,39090,2077,257,368,0.457,0.057,0.352,1.029,
6,3.539,2881429,84249,8608,830,408,0.497,0.029,0.407,1.093,
7,1.937,3052984,46098,8937,766,452,0.552,0.015,0.469,1.087,
8,0.967,776897,23025,2243,93,540,0.535,0.030,0.560,1.025,
9,3.121,3183407,74295,9161,728,487,0.593,0.023,0.498,1.092,
10,4.123,3285801,98131,9668,384,534,0.661,0.030,0.577,1.101,
1,2.569,193651,39443,573,11,491,0.436,0.205,0.490,1.013,
2,7.251,1694700,111351,5088,595,377,0.551,0.066,0.424,1.062,
3,0.078,465021,1203,1266,62,548,0.508,0.003,0.548,1.023,
4,17.656,4699156,271118,13822,595,535,0.627,0.058,0.542,1.166,
5,1.811,523457,27807,1471,127,438,0.598,0.054,0.462,1.029,
6,55.921,11735254,858716,34969,762,682,0.606,0.073,0.708,1.379,
7,0.230,1630493,3527,4818,202,539,0.552,0.002,0.544,1.055,
8,6.999,3509160,107481,10270,835,438,0.444,0.031,0.452,1.116,
9,1.524,493328,23399,1550,181,358,0.476,0.048,0.398,1.027,
10,5.961,2657114,91541,7053,383,598,0.470,0.035,0.629,1.090,
1,21.986,4614428,231801,12546,782,558,0.415,0.050,0.645,1.130,
2,3.413,2313211,35987,6472,527,489,0.550,0.016,0.593,1.073,
3,7.831,2882100,82564,8190,255,610,0.572,0.029,0.689,1.093,
4,10.985,1067115,115814,3175,91,560,0.673,0.109,0.664,1.042,
5,6.886,3582728,72598,11092,604,451,0.609,0.020,0.510,1.112,
6,0.604,425327,6365,1265,20,566,0.508,0.016,0.642,1.024,
7,7.788,3622255,82108,10903,575,493,0.583,0.023,0.591,1.104,
8,3.331,871315,35122,2666,152,448,0.603,0.041,0.508,1.045,
9,25.622,4028993,270132,12243,576,489,0.615,0.067,0.572,1.153,
10,11.553,2211585,121808,6856,840,340,0.703,0.055,0.425,1.079,
1,40.862,3760114,639893,10531,709,532,0.549,0.170,0.505,1.139,
2,1.456,1907844,22799,5560,888,365,0.504,0.012,0.381,1.074,
3,14.409,5141317,225642,15516,893,491,0.620,0.044,0.470,1.173,
4,2.976,1056534,46598,2923,187,550,0.443,0.044,0.540,1.039,
5,5.245,2678358,82134,7921,352,543,0.532,0.031,0.517,1.082,
6,16.734,954765,262056,2459,283,487,0.346,0.275,0.443,1.035,
7,12.953,1496712,202849,4570,351,450,0.656,0.136,0.429,1.061,
